Label,normalised_data__H3_1,normalised_data__H3_2,normalised_data__H3_3,normalised_data__H4_1,normalised_data__H4_2,normalised_data__H4_3,normalised_data__H3K4me3_1,normalised_data__H3K4me3_2,normalised_data__H3K4me3_3,normalised_data__H3K4me1_1,normalised_data__H3K4me1_2,normalised_data__H3K4me1_3,comment__comment,H3K4me1vsControl__logFC,H3K4me1vsControl__t,H3K4me1vsControl__P.Value,H3K4me1vsControl__adj.P.Val,H3K4me1vsControl__B,H3K4me1vsControl__significant,H3K4me3vsControl__logFC,H3K4me3vsControl__t,H3K4me3vsControl__P.Value,H3K4me3vsControl__adj.P.Val,H3K4me3vsControl__B,H3K4me3vsControl__significant,H3K4me3vsH3K4me1__logFC,H3K4me3vsH3K4me1__t,H3K4me3vsH3K4me1__P.Value,H3K4me3vsH3K4me1__adj.P.Val,H3K4me3vsH3K4me1__B,H3K4me3vsH3K4me1__significant,coefficient_estimates__ExperimentH4,coefficient_estimates__ExperimentH3,coefficient_estimates__ExperimentH3K4me1,coefficient_estimates__ExperimentH3K4me3,H3K4me1vsControl__logFC_imputed,H3K4me1vsControl__logFC_is_imputed,H3K4me1vsControl__logFC_based_on_single_datapoint,H3K4me3vsControl__logFC_imputed,H3K4me3vsControl__logFC_is_imputed,H3K4me3vsControl__logFC_based_on_single_datapoint,H3K4me3vsH3K4me1__logFC_imputed,H3K4me3vsH3K4me1__logFC_is_imputed,H3K4me3vsH3K4me1__logFC_based_on_single_datapoint
TPM4,20.05540287814759,20.282878035257376,20.52204878974352,19.17992747329326,20.35309898156258,19.515762339232126,20.506512237637427,21.625886563631028,21.135301280656606,21.5339865000605,20.609433753373942,19.29132135883479,,0.49339412121700477,1.059799545273299,0.31408939463142327,0.4297149449803963,-6.643876699379952,False,1.1043802777689464,2.37218415432549,0.03906041234191221,0.06719985225353468,-4.776688167306702,False,0.6109861565519417,1.1365584109749065,0.28214791149750057,0.5349276195253212,-6.125026045838776,False,19.682929598029325,20.28677656771616,20.478247204089747,21.08923336064169,0.49339412121700477,False,False,1.1043802777689464,False,False,0.6109861565519417,False,False
TPM2,,19.507863720724707,18.15733784702103,18.674363572344014,,19.61676835977584,19.20371623360137,,20.576871250466294,,17.64649169396658,,logFC(H3K4me1vsControl) estimation was based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation was based on a single datapoint only,-1.34259168099981,-1.658400175211598,0.15778305553540956,0.2532992347484161,-5.477852661044577,False,0.9012103670674385,1.4371296080055767,0.20984643396959038,0.2637425387479905,-5.98763469693525,False,2.2438020480672485,2.530109400154562,0.052236488958317846,0.2015815816170366,-4.0161947880479065,False,19.145565966059923,18.832600783872863,17.64649169396658,19.89029374203383,-1.34259168099981,False,True,0.9012103670674385,False,False,2.2438020480672485,False,True
TNNT3,17.916976681007366,,18.110341619164636,16.53220779716702,16.597526612775543,17.64834966105942,,,,,,,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed,,,,,,False,,,,,,False,,,,,,False,16.92602802366733,18.013659150086003,,,-inf,True,False,-inf,True,False,,False,False
TUBA1A,18.833460745444608,21.177694114880474,20.674766831856182,19.97645849710195,20.451035085577388,20.31589899362092,18.2626585431615,16.398596591016144,21.96062777633861,20.38554727424151,20.79569316058005,19.931550755119467,,0.13271135190009176,0.13322228171009373,0.8966525387463306,0.9152190346765225,-7.216357154852896,False,-1.3642580745748383,-1.36951037672425,0.200719112753126,0.2540633814577856,-6.276529853138911,False,-1.49696942647493,-1.3014046573006652,0.22221770736152308,0.4661798681880162,-5.935421764233258,False,20.247797525433427,20.22864056406042,20.370930396647015,18.873960970172085,0.13271135190009176,False,False,-1.3642580745748383,False,False,-1.49696942647493,False,False
TUBA1C,,,,,,,,,,,18.38477933653529,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUBA4A,20.856513134698062,20.326323643304626,20.44764501101191,20.515664423415807,20.682131687156673,20.788188768607405,20.827665141410773,19.372453271466433,20.377187060560228,19.814959200398867,21.017767632361085,20.135176972907068,,-0.2801098428100701,-0.8070037667151065,0.438381625248102,0.5383751664020189,-6.880966510178477,False,-0.41030928688659785,-1.1821117627065754,0.26442748035624253,0.325419512321624,-6.501214911527008,False,-0.13019944407652773,-0.32485305369128337,0.7519663681525106,0.8741243230484664,-6.727248833081562,False,20.661994959726634,20.543493929671527,20.32263460188901,20.192435157812483,-0.2801098428100701,False,False,-0.41030928688659785,False,False,-0.13019944407652773,False,False
TUBB,19.936337968473058,,21.051695430590343,20.556574927265302,21.30365617451416,19.561001281075583,22.117964511308603,22.63483540148718,22.581205685089877,22.113031887434573,21.535970636508488,20.10294937263301,,0.7667702186170011,1.4299901989440538,0.1863935868639043,0.2887205652346614,-6.1689306733905145,False,1.9607881190535323,3.6567771209343736,0.005232169461635008,0.014091753534052114,-2.66237054325246,True,1.1940179004365312,2.007198606692182,0.07556364072639643,0.24830484427708516,-4.962136283309331,False,20.473744127618353,20.49401669953171,21.25065063219203,22.44466853262856,0.7667702186170011,False,False,1.9607881190535323,False,False,1.1940179004365312,False,False
TUBB2A,17.80796113605559,17.508857704376958,18.851722466648557,18.240166607768785,16.913303817950705,15.88295355944424,17.830393951273763,,19.206813229731566,,,,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed and was imputed,,,,,,False,0.9844427084618523,1.4193628342035645,0.19857634569243027,0.25248847574467376,-6.069914550219684,False,,,,,,False,17.012141328387912,18.0561804356937,,18.51860359050266,-inf,True,False,0.9844427084618523,False,False,inf,True,False
TUBB3,,,16.571118646454828,16.08346715554034,,14.980567562011464,,,,,,,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed,,,,,,False,,,,,,False,,,,,,False,15.5320173587759,16.571118646454828,,,-inf,True,False,-inf,True,False,,False,False
TUBB6,20.044917441550307,20.676045911068137,21.133836512907695,20.899081738838596,21.136504848351436,20.77617608746899,21.844383808744666,23.13511623232343,22.755817966769385,21.150446510936078,22.544145384021157,21.321589506686994,,0.8943000438505422,2.2975704506186827,0.04436363122266083,0.09757670069446135,-4.909070487481332,False,1.800678912581624,4.626172937201756,0.0009342153399878983,0.004234105008654829,-0.9789116065132566,True,0.9063788687310819,2.0166289086965534,0.07129574747581394,0.23919451156962004,-4.935105070081016,False,20.93725422488635,20.618266621842057,21.672060467214745,22.578439335945827,0.8943000438505422,False,False,1.800678912581624,False,False,0.9063788687310819,False,False
BAZ1B,21.858637569999384,21.97541711746055,21.912164745621357,21.78902302164863,21.926761295732927,21.78931694023285,21.7893365966964,21.0158923421689,21.00275438631938,22.01116784568339,21.92835157308616,21.53263384835307,,-0.051169026075072566,-0.24008066902602015,0.8150014303524774,0.8580040183861508,-7.194678176993694,False,-0.605892340054389,-2.84279474353455,0.01706853410687878,0.0343407500050091,-3.9698683953510647,True,-0.5547233139793164,-2.254016507311691,0.04723919483752618,0.1901453873621954,-4.55466239957004,False,21.835033752538138,21.915406477693764,21.82405108904088,21.269327775061562,-0.051169026075072566,False,False,-0.605892340054389,False,False,-0.5547233139793164,False,False
LCK,20.52492215566879,20.706926565040362,20.888160822687,19.39264170759077,20.398507555513767,19.905118968050544,21.395796015082578,20.903301212918144,20.99422215423325,20.1849367377758,20.08045583878104,19.570411902295987,,-0.3574448028075956,-1.4190011327189045,0.1855862783464729,0.2880024097302672,-6.222912327533532,False,0.7950601649861184,3.15626710986832,0.009928222607130653,0.022620247723813894,-3.4259885018275416,True,1.152504967793714,3.9622985272087194,0.002551096008339144,0.03616795792467916,-1.666432511524257,True,19.898756077051697,20.70666984779872,19.945268159617616,21.09777312741133,-0.3574448028075956,False,False,0.7950601649861184,False,False,1.152504967793714,False,False
SNRNP70,21.922705795323584,20.23744012664131,21.90698460111485,20.90779954693017,20.4286592374423,20.34710060335206,22.5334034049897,23.333184518414118,22.58429633265704,22.1440723126912,21.65939787685641,21.365535118621942,,0.7645534509224738,1.942314443387061,0.0806833393051524,0.15159784380654195,-5.475997904789297,False,1.8585131002195752,4.721470857825718,0.0008079373988934372,0.0038314402355019293,-0.8273407923293554,True,1.0939596492971013,2.4068200559943502,0.036814202292652726,0.1617984190762087,-4.309934933502747,False,20.561186462574845,21.35571017435992,21.723001769389857,22.816961418686958,0.7645534509224738,False,False,1.8585131002195752,False,False,1.0939596492971013,False,False
SNRPA,19.628741434842777,19.788812433604967,19.863820726341896,20.945974900089816,20.835901111685118,20.95044019115457,22.35889771510237,22.928386124644398,22.482990998421812,22.00887360823429,21.457674817545318,21.182861333559895,,1.214188120159978,5.652935982147415,0.00019304478847646214,0.003594922949850562,0.6444532647289192,True,2.254476479769668,10.496241069889422,8.292596741511923e-07,4.721360632821795e-05,6.330556304782052,True,1.04028835960969,4.194425244262998,0.0017483589850911603,0.03170439056016378,-1.2830861444049022,True,20.910772067643173,19.760458198263212,21.549803253113172,22.590091612722862,1.214188120159978,False,False,2.254476479769668,False,False,1.04028835960969,False,False
SNRPA1,18.994046838181276,,,18.36194120998649,19.57361088701137,18.99409672864629,21.07183246553872,20.366188405605055,20.925849490855473,20.766557103180382,20.24403551819342,20.179101687452764,,1.411266546244189,3.9250666120574653,0.004318425526972458,0.019147304717475763,-2.3007673804827844,True,1.8026585639684107,5.0136205390839015,0.001010453428425366,0.004459749948495202,-0.7582722891792288,True,0.39139201772422183,1.0885539270264355,0.30780917075918424,0.5623482245867442,-6.1712538947335185,False,18.976549608548055,18.99404683818129,20.39656476960886,20.787956787333083,1.411266546244189,False,False,1.8026585639684107,False,False,0.39139201772422183,False,False
SNRPB2,18.64175877133722,,17.164452360127836,18.497801541125774,19.008107552377655,18.70877537527886,20.70673539498068,20.777968587443375,20.331544056969705,19.958657255196854,19.764003342636173,19.84694413860615,,1.5358680511497447,4.817802733088765,0.0009232948928659881,0.007895113471649982,-0.8612256831421208,True,2.2847491521346086,7.16693774659627,5.004018110323558e-05,0.0005339730717725012,2.221896391902053,True,0.7488811009848639,2.117481686047275,0.06299458094188959,0.22237846043341747,-4.7925104891049175,False,18.738228156260767,17.90310556573253,19.856534912146394,20.605416013131258,1.5358680511497447,False,False,2.2847491521346086,False,False,0.7488811009848639,False,False
U2SURP,17.15922552180169,,,,,,,,,,,16.149617045519584,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTP18,20.579354883468593,20.108190732984276,20.193019500835298,19.252837816040504,19.24791429811934,19.18069145580653,20.557597567659887,21.019394320575692,20.865463499289863,20.97505481776482,20.500016433349906,20.365671468990787,,0.8532461254927561,4.265607522638658,0.0015592697542418656,0.009751254134736443,-1.536227823562598,True,1.053817014632731,5.268315496312387,0.0003351748542155033,0.0021266569092263134,0.07463235484448116,True,0.2005708891399749,0.8683705777786669,0.4050660317501089,0.6542886908949168,-6.390128066394151,False,19.22714785665546,20.29352170576272,20.613580906701845,20.81415179584182,0.8532461254927561,False,False,1.053817014632731,False,False,0.2005708891399749,False,False
RRP9,,,,,,,,17.12217844439383,,17.36192830322699,18.7717323507851,16.74586709305722,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsControl) estimation failed and was imputed based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation was based on a single datapoint only,,,,,,False,,,,,,False,-0.50433080462928,-0.5550234470459643,0.6082422970673115,0.8045839758971751,-6.2634135816219105,False,,,17.626509249023105,17.122178444393825,inf,True,False,inf,True,True,-0.50433080462928,False,True
PRPF31,17.473653678166524,,,,17.530949932584075,,18.739920503304134,16.14149257670807,,,,,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed and was imputed,,,,,,False,-0.06159526536919557,-0.05563246680401922,0.9590999510486835,0.9671306922655983,-6.8705159488120895,False,,,,,,False,17.530949932584075,17.473653678166524,,17.440706540006104,-inf,True,False,-0.06159526536919557,False,False,inf,True,False
PRPF4,,,16.959678508704467,,,,18.17098556548531,,17.009584787927253,,17.449567727904565,18.748369798834144,logFC(H3K4me1vsControl) estimation failed and was imputed based on a single datapoint only; logFC(H3K4me3vsControl) estimation failed and was imputed based on a single datapoint only,,,,,,False,,,,,,False,-0.508683586663075,-0.7494822377399316,0.49494584573757305,0.7250956640055446,-6.263007548669888,False,,16.959678508704467,18.09896876336935,17.590285176706274,1.139290254664889,True,True,0.6306066680018141,True,True,-0.508683586663075,False,False
SART1,22.250677467952364,22.618879790558992,21.351626620512224,21.672353476379087,21.72352123567757,21.021397584396553,20.98582126439627,23.21045072438482,22.99975556223217,21.995786968801674,21.68274232278206,22.107626398370538,,0.15564253407196205,0.32472791226214076,0.752058301985491,0.8090177882719402,-7.1686794125961635,False,0.625599821091626,1.3052326925024573,0.2209605684713973,0.2763646279249079,-6.35625261365551,False,0.469957287019664,0.8491420482201925,0.4156089077615147,0.6574829658770122,-6.406352903698958,False,21.47242409881774,22.073727959674528,21.928718563318096,22.39867585033776,0.15564253407196205,False,False,0.625599821091626,False,False,0.469957287019664,False,False
SNRNP200,19.170897737562672,20.176228756005507,19.536979789170093,16.818097246248676,19.469989640695015,18.463435687527188,19.573791686268333,20.167285278779456,19.90424744309894,19.99278433727838,19.644093860008205,18.352546959559223,,0.3905369094137434,0.7075840420950974,0.4953159611171457,0.5895948514434206,-6.958838657926107,False,0.942503326514057,1.7076498978393946,0.11841233958182093,0.16720536393211902,-5.81746553808929,False,0.5519664171003136,0.866082436531985,0.40668485095682116,0.6542886908949168,-6.39166804644372,False,18.25050752482363,19.628035427579423,19.32980838561527,19.881774802715583,0.3905369094137434,False,False,0.942503326514057,False,False,0.5519664171003136,False,False
SNRNP40,,,18.77482234472834,18.584221693792223,,18.82048121124346,19.859953862179943,20.611684847098946,19.933361089666725,18.64080523551319,19.603516141824137,18.86040487360152,,0.29632185168986425,0.845666247257163,0.4252474364968425,0.5295057233051322,-6.66737352113492,False,1.3964130343587833,3.9851916544552726,0.0051104829477798975,0.013904721455817101,-2.3497486887881953,True,1.100091182668919,3.236148717047025,0.014000578400536515,0.09253013845166613,-3.1860467575183407,False,18.70235145251784,18.774822344728342,19.034908750312955,20.134999932981874,0.29632185168986425,False,False,1.3964130343587833,False,False,1.100091182668919,False,False
LSM4,21.45552158044122,21.627759282442817,22.077050089711232,21.875409604787414,20.88629823343393,21.593935538983686,23.54947607186871,23.065787349503676,22.42581423435417,21.20799188253622,22.218223729688404,21.791355164345102,,0.15319453722318954,0.4611547025007543,0.6545256205262331,0.7236048416899515,-7.110952449740602,False,1.4276968302754653,4.297732275320909,0.0015562305762018348,0.005804877768752862,-1.5103401086188484,True,1.2745022930522758,3.3225736416518963,0.007682774448009366,0.07008830906942612,-2.766384943128453,False,21.451881125735014,21.720110317531763,21.739190258856578,23.013692551908854,0.15319453722318954,False,False,1.4276968302754653,False,False,1.2745022930522758,False,False
USP7,19.31584532604068,19.151901596016984,19.237406899860876,19.376503662963472,18.86759730463339,19.32179293129186,20.558824419239134,20.575090161974966,20.60626153873134,20.97307175314534,20.195748595801135,19.285558454977934,,0.9396183145069266,3.0257278483622967,0.012645877315567492,0.03969005689305453,-3.6715973304571294,True,1.368217419847273,4.405888525085559,0.0012944939044662578,0.005292395267497018,-1.323210000094483,True,0.4285991053403464,1.1952542073466677,0.25932267286083366,0.5116496570247645,-6.059811383946351,False,19.188631299629574,19.23505127397285,20.151459601308137,20.580058706648483,0.9396183145069266,False,False,1.368217419847273,False,False,0.4285991053403464,False,False
UCHL1,19.43793931969321,18.468173497971414,19.038790460954203,19.45564202739716,20.04306816066639,19.5695933728897,20.30469901932299,19.44373678340193,20.064174665258168,19.94282306448266,19.790005287728796,19.18595260425674,,0.304059178894061,1.037703297240569,0.3234972275183796,0.43653893182029324,-6.666981473938853,False,0.6020023493990188,2.054533677260196,0.06658619886298278,0.10531363159755062,-5.290045212678789,False,0.2979431705049578,0.8806009404367816,0.39890489887843184,0.6542886908949168,-6.37914245933422,False,19.689434520317754,18.981634426206274,19.639593652156076,19.937536822661034,0.304059178894061,False,False,0.6020023493990188,False,False,0.2979431705049578,False,False
